lat,lon,rate,beamwidth
111.8837661840735,29.17056274847715,2400.0,1.0
88.6500015258789,44.80000305175781,300.0,0.5
105.88333129882812,35.650001525878906,2700.0,2.3486404418945312
108.91818237304688,35.80908966064453,8950.0,2.3026537895202637
111.85833740234375,37.79166793823242,6250.0,1.275468111038208
111.44000244140625,40.52999496459961,3500.0,2.199664831161499
113.29797974644659,29.17056274847715,3150.0,1.0
98.9666748046875,31.200002670288086,750.0,0.5
114.71219330881968,27.756349186104053,1050.0,1.0
123.3800048828125,39.410003662109375,6600.0,2.111510992050171
112.5714340209961,20.542858123779297,4100.0,1.8780230283737183
126.02590180780442,44.72691193458121,1900.0,1.0
117.54062043356586,29.17056274847715,4550.0,1.0
114.71219330881968,26.342135623730957,2100.0,1.0
116.12640687119277,30.584776310850245,1950.0,1.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
120.70001220703125,34.64545440673828,9150.0,2.4365077018737793
118.5999984741211,37.34166717529297,14550.0,2.4416656494140625
106.22691193458112,29.17056274847715,1800.0,1.0
120.36904755831205,27.756349186104053,3550.0,1.0
113.19999694824219,44.5333366394043,1200.0,0.656594455242157
117.54062043356586,27.756349186104053,2900.0,1.0
104.25,25.474998474121094,5650.0,2.2188117504119873
125.3499984741211,39.54999923706055,900.0,1.9039433002471924
116.12640687119277,36.24163056034263,1050.0,1.0
110.4695526217004,19.27106781186548,1600.0,1.0
73.7,12.2,0.0,0.0
109.05533905932731,26.342135623730957,3850.0,1.0
114.71219330881968,36.24163056034263,3300.0,1.0
104.81269837220803,29.17056274847715,750.0,1.0
106.22691193458112,27.756349186104053,2500.0,1.0
121.20000457763672,29.366666793823242,7750.0,1.705217719078064
121.78326112068514,37.65584412271572,1500.0,1.0
118.95483399593896,33.41320343559644,750.0,1.0
114.71219330881968,23.513708498984766,2950.0,1.0
124.61168824543132,29.17056274847715,750.0,1.0
107.5250015258789,27.19999885559082,4850.0,2.177295207977295
111.63333129882812,35.38888931274414,8400.0,2.2696309089660645
114.66250610351562,40.05000305175781,10050.0,2.150909900665283
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
109.05533905932731,27.756349186104053,900.0,1.0
113.29797974644659,37.65584412271572,1350.0,1.0
73.7,12.2,0.0,0.0
128.8543289325506,46.1411254969543,900.0,2.8
114.37142944335938,34.614288330078125,8950.0,2.1286184787750244
73.7,12.2,0.0,0.0
99.30000305175781,39.0,400.0,0.5
109.05533905932731,33.41320343559644,3950.0,1.0
118.95483399593896,29.17056274847715,1750.0,1.0
124.5,31.600000381469727,600.0,0.5
101.98427124746185,24.92792206135786,300.0,1.0
120.36904755831205,31.99898987322334,3550.0,1.0
73.7,12.2,0.0,0.0
