lat,lon,rate,beamwidth
120.86666870117188,55.30000305175781,450.0,1.5333328247070312
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
111.01111602783203,20.288888931274414,3900.0,1.386533260345459
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
92.94285583496094,41.74285888671875,2000.0,2.1309218406677246
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
125.3499984741211,31.39999771118164,2550.0,0.7762079238891602
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
112.58572387695312,39.642860412597656,4300.0,1.2707921266555786
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
133.86666870117188,48.900001525878906,450.0,0.7923291921615601
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
83.34000396728516,43.68000411987305,2450.0,2.270677089691162
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
100.17500305175781,30.474998474121094,1800.0,2.263017177581787
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
115.68334197998047,29.25,2550.0,0.9778154492378235
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
119.72500610351562,37.9375,2650.0,1.2265994548797607
73.7,12.2,0.0,0.0
109.69091033935547,31.527273178100586,4250.0,1.089580774307251
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
108.18334197998047,15.283332824707031,2700.0,2.4994444847106934
73.7,12.2,0.0,0.0
121.93333435058594,42.60000228881836,2550.0,1.8577196598052979
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
99.82500457763672,24.6875,1500.0,2.4856181144714355
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
118.18888092041016,22.344444274902344,2600.0,1.2870639562606812
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
110.78334045410156,25.566665649414062,3500.0,1.0089837312698364
101.61000061035156,37.150001525878906,2300.0,2.454094886779785
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
104.6100082397461,26.140003204345703,2850.0,1.205701470375061
77.1500015258789,43.400001525878906,450.0,0.5
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
96.78888702392578,39.43333435058594,2550.0,1.903248906135559
105.31999969482422,32.29999923706055,4000.0,1.069765329360962
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
116.12857818603516,34.52857208251953,3450.0,1.0065112113952637
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
125.2833251953125,37.733333587646484,3350.0,1.6190805435180664
73.7,12.2,0.0,0.0
125.9000015258789,44.72222137451172,2650.0,1.5134413242340088
114.2166748046875,23.35000228881836,10300.0,1.1384633779525757
73.7,12.2,0.0,0.0
84.55000305175781,30.5,450.0,0.8845916390419006
112.19999694824219,17.0,1600.0,2.4758858680725098
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
121.31666564941406,29.13333511352539,2600.0,1.118656873703003
73.7,12.2,0.0,0.0
