lat,lon,rate,beamwidth
111.8837661840735,29.17056274847715,1950.0,1.0
106.22691193458112,31.99898987322334,2900.0,1.0
113.29797974644659,24.92792206135786,2700.0,1.0
116.12640687119277,30.584776310850245,1950.0,1.0
109.05533905932731,36.24163056034263,1200.0,1.0
73.7,12.2,0.0,0.0
111.8837661840735,23.513708498984766,2250.0,1.0
113.29797974644659,36.24163056034263,2050.0,1.0
101.8800048828125,41.65999984741211,1950.0,1.400719165802002
73.7,12.2,0.0,0.0
73.7,12.2,0.0,0.0
92.6500015258789,43.0,550.0,0.6946201324462891
120.36904755831205,27.756349186104053,2200.0,1.0
110.4695526217004,39.07005768508882,1150.0,1.0
106.22691193458112,29.17056274847715,2850.0,1.0
73.7,12.2,0.0,0.0
116.12640687119277,23.513708498984766,2100.0,1.0
121.8600082397461,28.5,8650.0,2.4729630947113037
73.7,12.2,0.0,0.0
115.477783203125,40.70000076293945,14550.0,1.7337878942489624
116.53750610351562,26.912498474121094,12800.0,2.316582679748535
110.4695526217004,30.584776310850245,900.0,1.0
73.7,12.2,0.0,0.0
114.71219330881968,26.342135623730957,150.0,1.0
109.05533905932731,22.09949493661167,2250.0,1.0
109.05533905932731,26.342135623730957,4300.0,1.0
117.54062043356586,34.827416997969536,1500.0,1.0
113.29797974644659,27.756349186104053,4650.0,1.0
118.86000061035156,35.20000076293945,5550.0,1.8835070133209229
114.71219330881968,36.24163056034263,2700.0,1.0
116.12640687119277,39.07005768508882,450.0,1.0
110.4695526217004,36.24163056034263,2450.0,1.0
73.7,12.2,0.0,0.0
114.71219330881968,23.513708498984766,5750.0,1.0
117.24286651611328,36.71428680419922,8450.0,2.224036693572998
117.10000610351562,40.474998474121094,1000.0,0.5618054270744324
114.71219330881968,27.756349186104053,1200.0,1.0
88.4000015258789,45.20000076293945,150.0,0.5
109.26666259765625,32.488887786865234,7350.0,1.3317089080810547
109.05533905932731,29.17056274847715,2650.0,1.0
73.7,12.2,0.0,0.0
113.5999984741211,34.04999923706055,15000.0,2.2610843181610107
104.81269837220803,29.17056274847715,900.0,1.0
111.5666732788086,40.0,6350.0,2.4002327919006348
117.54062043356586,31.99898987322334,3000.0,1.0
109.05533905932731,34.827416997969536,1200.0,1.0
114.71219330881968,24.92792206135786,900.0,1.0
109.05533905932731,33.41320343559644,750.0,1.0
109.05533905932731,27.756349186104053,1400.0,1.0
73.7,12.2,0.0,0.0
124.625,32.57499694824219,5050.0,1.7077035903930664
